REGION,CYCLONE_ID,LON_TCIR,LAT_TCIR,TIME,WIND_KTS,SIZE,PRESSURE_MB,USA_ATCF_ID,ISO_TIME,SID,LAT_IBTRACS,LON_IBTRACS,USA_WIND,USA_PRES
ATLN,200518L,-88.7,25.4,2005-09-22 15:00:00,132.0,140.0,910.0,AL182005,2005-09-22 15:00:00,2005261N21290,25.4,-88.7,133,911
ATLN,200518L,-89.1,25.6,2005-09-22 18:00:00,125.0,140.0,913.0,AL182005,2005-09-22 18:00:00,2005261N21290,25.6,-89.1,125,913
ATLN,200518L,-89.5,25.8,2005-09-22 21:00:00,122.0,141.2,914.0,AL182005,2005-09-22 21:00:00,2005261N21290,25.8,-89.5,123,914
ATLN,200518L,-91.5,27.1,2005-09-23 12:00:00,115.0,152.5,927.0,AL182005,2005-09-23 12:00:00,2005261N21290,27.1,-91.5,115,927
ATLN,200518L,-91.9,27.5,2005-09-23 15:00:00,112.0,152.5,928.0,AL182005,2005-09-23 15:00:00,2005261N21290,27.4,-91.9,113,929
ATLN,200518L,-92.3,27.8,2005-09-23 18:00:00,110.0,152.5,930.0,AL182005,2005-09-23 18:00:00,2005261N21290,27.8,-92.3,110,930
ATLN,200518L,-92.7,28.2,2005-09-23 21:00:00,108.0,148.8,930.0,AL182005,2005-09-23 21:00:00,2005261N21290,28.2,-92.7,108,931
ATLN,200518L,-93.0,28.6,2005-09-24 00:00:00,105.0,145.0,931.0,AL182005,2005-09-24 00:00:00,2005261N21290,28.6,-93.0,105,931
ATLN,200518L,-94.1,31.1,2005-09-24 15:00:00,55.0,91.2,962.0,AL182005,2005-09-24 15:00:00,2005261N21290,31.1,-94.2,55,962
ATLN,200518L,-94.1,31.6,2005-09-24 18:00:00,45.0,85.0,974.0,AL182005,2005-09-24 18:00:00,2005261N21290,31.6,-94.1,45,974
ATLN,200518L,-94.0,32.2,2005-09-24 21:00:00,40.0,65.0,978.0,AL182005,2005-09-24 21:00:00,2005261N21290,32.2,-94.1,40,978
ATLN,200518L,-94.0,32.7,2005-09-25 00:00:00,35.0,45.0,982.0,AL182005,2005-09-25 00:00:00,2005261N21290,32.7,-94.0,35,982
ATLN,200518L,-92.0,35.2,2005-09-25 15:00:00,25.0,0.0,998.0,AL182005,2005-09-25 15:00:00,2005261N21290,35.2,-92.0,25,998
ATLN,200518L,-91.4,35.8,2005-09-25 18:00:00,25.0,0.0,1000.0,AL182005,2005-09-25 18:00:00,2005261N21290,35.8,-91.4,25,1000
ATLN,200518L,-90.8,36.4,2005-09-25 21:00:00,22.0,0.0,1002.0,AL182005,2005-09-25 21:00:00,2005261N21290,36.3,-90.8,23,1002
ATLN,200519L,-32.7,11.8,2005-09-30 12:00:00,25.0,0.0,1009.0,AL192005,2005-09-30 12:00:00,2005274N12327,11.8,-32.7,25,1009
ATLN,200519L,-32.9,12.0,2005-09-30 15:00:00,28.0,0.0,1008.0,AL192005,2005-09-30 15:00:00,2005274N12327,12.0,-32.8,28,1008
ATLN,200519L,-33.0,12.2,2005-09-30 18:00:00,30.0,0.0,1007.0,AL192005,2005-09-30 18:00:00,2005274N12327,12.2,-33.0,30,1007
ATLN,200519L,-33.6,13.6,2005-10-01 09:00:00,30.0,0.0,1008.0,AL192005,2005-10-01 09:00:00,2005274N12327,13.5,-33.6,30,1008
ATLN,200519L,-33.7,13.8,2005-10-01 12:00:00,30.0,0.0,1008.0,AL192005,2005-10-01 12:00:00,2005274N12327,13.8,-33.7,30,1008
ATLN,200519L,-33.8,14.1,2005-10-01 15:00:00,30.0,0.0,1008.0,AL192005,2005-10-01 15:00:00,2005274N12327,14.1,-33.8,30,1008
ATLN,200519L,-33.9,14.4,2005-10-01 18:00:00,30.0,0.0,1008.0,AL192005,2005-10-01 18:00:00,2005274N12327,14.4,-33.9,30,1008
ATLN,200519L,-34.8,16.1,2005-10-02 09:00:00,25.0,0.0,1008.0,AL192005,2005-10-02 09:00:00,2005274N12327,16.1,-34.8,25,1009
ATLN,200519L,-35.3,16.6,2005-10-02 12:00:00,25.0,0.0,1009.0,AL192005,2005-10-02 12:00:00,2005274N12327,16.6,-35.3,25,1009
ATLN,200520L,-85.9,19.0,2005-10-01 15:00:00,28.0,0.0,1006.0,AL202005,2005-10-01 15:00:00,2005275N19274,19.0,-85.9,28,1006
ATLN,200520L,-86.2,19.1,2005-10-01 18:00:00,30.0,0.0,1005.0,AL202005,2005-10-01 18:00:00,2005275N19274,19.1,-86.2,30,1005
ATLN,200520L,-86.5,19.2,2005-10-01 21:00:00,30.0,0.0,1004.0,AL202005,2005-10-01 21:00:00,2005275N19274,19.2,-86.5,30,1005
ATLN,200520L,-87.9,19.8,2005-10-02 12:00:00,35.0,52.5,1003.0,AL202005,2005-10-02 12:00:00,2005275N19274,19.8,-87.9,35,1003
ATLN,200520L,-88.3,20.1,2005-10-02 15:00:00,35.0,39.4,1004.0,AL202005,2005-10-02 15:00:00,2005275N19274,20.1,-88.4,35,1004
ATLN,200520L,-88.8,20.3,2005-10-02 18:00:00,35.0,26.2,1004.0,AL202005,2005-10-02 18:00:00,2005275N19274,20.3,-88.8,35,1004
ATLN,200520L,-89.3,20.4,2005-10-02 21:00:00,32.0,13.1,1004.0,AL202005,2005-10-02 21:00:00,2005275N19274,20.4,-89.3,33,1004
ATLN,200520L,-92.0,20.2,2005-10-03 15:00:00,45.0,46.2,998.0,AL202005,2005-10-03 15:00:00,2005275N19274,20.2,-91.9,45,999
ATLN,200520L,-92.2,20.1,2005-10-03 18:00:00,50.0,48.8,997.0,AL202005,2005-10-03 18:00:00,2005275N19274,20.1,-92.2,50,997
ATLN,200520L,-93.2,19.8,2005-10-04 00:00:00,55.0,48.8,990.0,AL202005,2005-10-04 00:00:00,2005275N19274,19.8,-93.2,55,990
ATLN,200520L,-95.2,18.2,2005-10-04 15:00:00,58.0,61.9,982.0,AL202005,2005-10-04 15:00:00,2005275N19274,18.3,-95.2,58,983
ATLN,200520L,-95.6,17.9,2005-10-04 18:00:00,45.0,45.0,988.0,AL202005,2005-10-04 18:00:00,2005275N19274,17.9,-95.6,45,988
ATLN,200520L,-96.0,17.5,2005-10-04 21:00:00,38.0,22.5,994.0,AL202005,2005-10-04 21:00:00,2005275N19274,17.5,-96.0,38,994
ATLN,200520L,-96.4,17.2,2005-10-05 00:00:00,30.0,0.0,1000.0,AL202005,2005-10-05 00:00:00,2005275N19274,17.2,-96.4,30,1000
ATLN,200521L,-29.4,35.3,2005-10-04 09:00:00,32.0,18.8,1006.0,AL212005,2005-10-04 09:00:00,2005277N34328,35.3,-29.4,33,1007
ATLN,200521L,-28.5,35.9,2005-10-04 12:00:00,35.0,37.5,1004.0,AL212005,2005-10-04 12:00:00,2005277N34328,35.9,-28.5,35,1004
ATLN,200521L,-27.6,36.5,2005-10-04 15:00:00,40.0,41.2,1000.0,AL212005,2005-10-04 15:00:00,2005277N34328,36.5,-27.6,40,1001
ATLN,200521L,-26.7,37.1,2005-10-04 18:00:00,45.0,45.0,997.0,AL212005,2005-10-04 18:00:00,2005277N34328,37.1,-26.7,45,997
ATLN,200521L,-23.1,42.3,2005-10-05 09:00:00,40.0,45.0,1001.0,AL212005,2005-10-05 09:00:00,2005277N34328,42.3,-23.0,40,1001
ATLN,200521L,-23.0,43.6,2005-10-05 12:00:00,40.0,45.0,1002.0,AL212005,2005-10-05 12:00:00,2005277N34328,43.6,-23.0,40,1002
ATLN,200522L,-80.2,28.3,2005-10-05 12:00:00,40.0,107.5,1004.0,AL222005,2005-10-05 12:00:00,2005278N27280,28.3,-80.2,40,1004
ATLN,200522L,-80.6,28.9,2005-10-05 15:00:00,42.0,115.6,1002.0,AL222005,2005-10-05 15:00:00,2005278N27280,28.9,-80.5,43,1003
ATLN,200522L,-80.9,29.5,2005-10-05 18:00:00,45.0,123.8,1001.0,AL222005,2005-10-05 18:00:00,2005278N27280,29.5,-80.9,45,1001
ATLN,200522L,-81.2,30.0,2005-10-05 21:00:00,45.0,90.6,1002.0,AL222005,2005-10-05 21:00:00,2005278N27280,30.1,-81.1,45,1002
ATLN,200522L,-84.6,31.8,2005-10-06 12:00:00,25.0,0.0,1005.0,AL222005,2005-10-06 12:00:00,2005278N27280,31.8,-84.6,25,1005
ATLN,200522L,-85.2,31.5,2005-10-06 15:00:00,20.0,0.0,1006.0,AL222005,2005-10-06 15:00:00,2005278N27280,31.6,-85.4,20,1006
ATLN,200522L,-85.8,31.2,2005-10-06 18:00:00,15.0,0.0,1006.0,AL222005,2005-10-06 18:00:00,2005278N27280,31.2,-85.8,15,1006
ATLN,200522L,-85.7,30.8,2005-10-06 21:00:00,12.0,0.0,1006.0,AL222005,2005-10-06 21:00:00,2005278N27280,30.8,-85.8,13,1006
ATLN,200523L,-58.5,27.7,2005-10-08 12:00:00,30.0,0.0,1008.0,AL232005,2005-10-08 12:00:00,2005281N26303,27.7,-58.5,30,1008
ATLN,200523L,-59.3,28.2,2005-10-08 15:00:00,30.0,0.0,1008.0,AL232005,2005-10-08 15:00:00,2005281N26303,28.3,-59.2,30,1009
ATLN,200523L,-60.1,28.8,2005-10-08 18:00:00,30.0,0.0,1009.0,AL232005,2005-10-08 18:00:00,2005281N26303,28.8,-60.1,30,1009
ATLN,200523L,-61.0,29.1,2005-10-08 21:00:00,28.0,0.0,1009.0,AL232005,2005-10-08 21:00:00,2005281N26303,29.1,-61.1,28,1009
ATLN,200523L,-64.5,29.5,2005-10-09 12:00:00,25.0,0.0,1009.0,AL232005,2005-10-09 12:00:00,2005281N26303,29.5,-64.5,25,1009
ATLN,200523L,-64.8,29.8,2005-10-09 15:00:00,25.0,0.0,1009.0,AL232005,2005-10-09 15:00:00,2005281N26303,29.7,-64.9,25,1009
ATLN,200523L,-65.2,30.0,2005-10-09 18:00:00,25.0,0.0,1009.0,AL232005,2005-10-09 18:00:00,2005281N26303,30.0,-65.2,25,1009
ATLN,200523L,-68.9,32.5,2005-10-10 12:00:00,30.0,0.0,1009.0,AL232005,2005-10-10 12:00:00,2005281N26303,32.5,-68.9,30,1009
ATLN,200523L,-69.5,33.0,2005-10-10 15:00:00,30.0,0.0,1008.0,AL232005,2005-10-10 15:00:00,2005281N26303,33.0,-69.5,30,1009
ATLN,200523L,-70.0,33.5,2005-10-10 18:00:00,30.0,0.0,1008.0,AL232005,2005-10-10 18:00:00,2005281N26303,33.5,-70.0,30,1008
ATLN,200523L,-70.5,33.9,2005-10-10 21:00:00,30.0,0.0,1008.0,AL232005,2005-10-10 21:00:00,2005281N26303,33.9,-70.5,30,1008
ATLN,200523L,-71.8,36.7,2005-10-11 12:00:00,30.0,0.0,1008.0,AL232005,2005-10-11 12:00:00,2005281N26303,36.7,-71.8,30,1008
ATLN,200523L,-71.8,37.2,2005-10-11 15:00:00,30.0,0.0,1008.0,AL232005,2005-10-11 15:00:00,2005281N26303,37.3,-71.7,30,1008
ATLN,200523L,-71.7,37.8,2005-10-11 18:00:00,30.0,0.0,1008.0,AL232005,2005-10-11 18:00:00,2005281N26303,37.8,-71.7,30,1008
ATLN,200523L,-71.8,38.1,2005-10-11 21:00:00,30.0,0.0,1008.0,AL232005,2005-10-11 21:00:00,2005281N26303,38.2,-71.8,30,1009
ATLN,200523L,-73.0,38.9,2005-10-12 12:00:00,35.0,45.0,1011.0,AL232005,2005-10-12 12:00:00,2005281N26303,38.9,-73.0,35,1011
ATLN,200523L,-73.2,38.8,2005-10-12 15:00:00,38.0,45.0,1011.0,AL232005,2005-10-12 15:00:00,2005281N26303,38.8,-73.3,38,1011
ATLN,200523L,-73.5,38.7,2005-10-12 18:00:00,40.0,45.0,1011.0,AL232005,2005-10-12 18:00:00,2005281N26303,38.7,-73.5,40,1011
ATLN,200523L,-73.0,37.2,2005-10-13 12:00:00,40.0,45.0,1008.0,AL232005,2005-10-13 12:00:00,2005281N26303,37.2,-73.0,40,1008
ATLN,200523L,-73.0,37.5,2005-10-13 15:00:00,40.0,45.0,1007.0,AL232005,2005-10-13 15:00:00,2005281N26303,37.4,-72.9,40,1007
ATLN,200523L,-73.0,37.8,2005-10-13 18:00:00,40.0,45.0,1006.0,AL232005,2005-10-13 18:00:00,2005281N26303,37.8,-73.0,40,1006
ATLN,200523L,-73.2,37.9,2005-10-13 21:00:00,40.0,45.0,1006.0,AL232005,2005-10-13 21:00:00,2005281N26303,38.0,-73.2,40,1006
ATLN,200523L,-73.8,38.6,2005-10-14 12:00:00,35.0,45.0,1005.0,AL232005,2005-10-14 12:00:00,2005281N26303,38.6,-73.8,35,1005
ATLN,200523L,-73.8,39.1,2005-10-14 15:00:00,32.0,22.5,1005.0,AL232005,2005-10-14 15:00:00,2005281N26303,39.1,-73.8,33,1005
ATLN,200523L,-73.8,39.6,2005-10-14 18:00:00,30.0,0.0,1005.0,AL232005,2005-10-14 18:00:00,2005281N26303,39.6,-73.8,30,1005
ATLN,200524L,-20.5,33.0,2005-10-08 09:00:00,42.0,60.0,1000.0,AL242005,2005-10-08 09:00:00,2005281N33339,33.0,-20.4,43,1001
ATLN,200524L,-20.3,33.0,2005-10-08 12:00:00,45.0,57.5,1000.0,AL242005,2005-10-08 12:00:00,2005281N33339,33.0,-20.3,45,1000
ATLN,200524L,-20.2,33.0,2005-10-08 15:00:00,45.0,55.0,1000.0,AL242005,2005-10-08 15:00:00,2005281N33339,33.0,-20.2,45,1000
ATLN,200524L,-20.1,33.1,2005-10-08 18:00:00,45.0,52.5,1000.0,AL242005,2005-10-08 18:00:00,2005281N33339,33.1,-20.1,45,1000
ATLN,200524L,-19.5,33.6,2005-10-09 09:00:00,52.0,55.0,996.0,AL242005,2005-10-09 09:00:00,2005281N33339,33.6,-19.4,53,997
ATLN,200524L,-19.3,33.8,2005-10-09 12:00:00,55.0,60.0,995.0,AL242005,2005-10-09 12:00:00,2005281N33339,33.8,-19.3,55,995
ATLN,200524L,-19.1,34.0,2005-10-09 15:00:00,60.0,65.0,992.0,AL242005,2005-10-09 15:00:00,2005281N33339,34.0,-19.1,60,992
ATLN,200524L,-18.9,34.1,2005-10-09 18:00:00,65.0,70.0,988.0,AL242005,2005-10-09 18:00:00,2005281N33339,34.1,-18.9,65,988
ATLN,200524L,-16.2,34.6,2005-10-10 09:00:00,48.0,45.0,994.0,AL242005,2005-10-10 09:00:00,2005281N33339,34.6,-16.4,48,994
ATLN,200524L,-15.3,34.7,2005-10-10 12:00:00,45.0,45.0,995.0,AL242005,2005-10-10 12:00:00,2005281N33339,34.7,-15.3,45,995
ATLN,200524L,-14.1,35.0,2005-10-10 15:00:00,40.0,42.5,996.0,AL242005,2005-10-10 15:00:00,2005281N33339,35.0,-14.1,40,997
ATLN,200524L,-12.8,35.4,2005-10-10 18:00:00,35.0,40.0,998.0,AL242005,2005-10-10 18:00:00,2005281N33339,35.4,-12.8,35,998
ATLN,200524L,-7.2,37.2,2005-10-11 09:00:00,30.0,0.0,1002.0,AL242005,2005-10-11 09:00:00,2005281N33339,37.2,-7.1,30,1002
ATLN,200524L,-6.0,37.7,2005-10-11 12:00:00,30.0,0.0,1003.0,AL242005,2005-10-11 12:00:00,2005281N33339,37.7,-6.0,30,1003
ATLN,200525L,-78.5,17.6,2005-10-15 18:00:00,25.0,0.0,1004.0,AL252005,2005-10-15 18:00:00,2005289N18282,17.6,-78.5,25,1004
ATLN,200525L,-78.7,17.6,2005-10-15 21:00:00,25.0,0.0,1004.0,AL252005,2005-10-15 21:00:00,2005289N18282,17.6,-78.7,25,1004
ATLN,200525L,-79.2,17.5,2005-10-16 12:00:00,30.0,0.0,1003.0,AL252005,2005-10-16 12:00:00,2005289N18282,17.5,-79.2,30,1003
ATLN,200525L,-79.3,17.5,2005-10-16 15:00:00,30.0,0.0,1002.0,AL252005,2005-10-16 15:00:00,2005289N18282,17.5,-79.3,30,1003
ATLN,200525L,-79.4,17.5,2005-10-16 18:00:00,30.0,0.0,1002.0,AL252005,2005-10-16 18:00:00,2005289N18282,17.5,-79.4,30,1002
ATLN,200525L,-79.5,17.4,2005-10-16 21:00:00,30.0,0.0,1002.0,AL252005,2005-10-16 21:00:00,2005289N18282,17.5,-79.5,30,1002
ATLN,200525L,-79.7,16.3,2005-10-17 12:00:00,40.0,25.0,999.0,AL252005,2005-10-17 12:00:00,2005289N18282,16.3,-79.7,40,999
ATLN,200525L,-79.8,16.1,2005-10-17 15:00:00,42.0,35.0,998.0,AL252005,2005-10-17 15:00:00,2005289N18282,16.1,-79.7,43,998
ATLN,200525L,-79.8,16.0,2005-10-17 18:00:00,45.0,45.0,997.0,AL252005,2005-10-17 18:00:00,2005289N18282,16.0,-79.8,45,997
ATLN,200525L,-79.8,15.9,2005-10-17 21:00:00,50.0,52.5,992.0,AL252005,2005-10-17 21:00:00,2005289N18282,15.9,-79.9,50,993
ATLN,200525L,-80.3,16.2,2005-10-18 12:00:00,65.0,83.8,979.0,AL252005,2005-10-18 12:00:00,2005289N18282,16.2,-80.3,65,979
ATLN,200525L,-80.7,16.4,2005-10-18 15:00:00,70.0,88.8,977.0,AL252005,2005-10-18 15:00:00,2005289N18282,16.4,-80.7,70,977
ATLN,200525L,-81.1,16.6,2005-10-18 18:00:00,75.0,93.8,975.0,AL252005,2005-10-18 18:00:00,2005289N18282,16.6,-81.1,75,975
ATLN,200525L,-83.1,17.4,2005-10-19 15:00:00,150.0,146.9,887.0,AL252005,2005-10-19 15:00:00,2005289N18282,17.3,-83.1,150,887
ATLN,200525L,-83.4,17.4,2005-10-19 18:00:00,140.0,162.5,892.0,AL252005,2005-10-19 18:00:00,2005289N18282,17.4,-83.4,140,892
ATLN,200525L,-83.7,17.6,2005-10-19 21:00:00,138.0,163.8,892.0,AL252005,2005-10-19 21:00:00,2005289N18282,17.6,-83.7,138,892
ATLN,200525L,-85.2,18.3,2005-10-20 12:00:00,130.0,158.8,910.0,AL252005,2005-10-20 12:00:00,2005289N18282,18.3,-85.2,130,910
ATLN,200525L,-85.3,18.5,2005-10-20 15:00:00,130.0,156.9,914.0,AL252005,2005-10-20 15:00:00,2005289N18282,18.4,-85.4,130,914
ATLN,200525L,-85.5,18.6,2005-10-20 18:00:00,130.0,155.0,917.0,AL252005,2005-10-20 18:00:00,2005289N18282,18.6,-85.5,130,917
ATLN,200525L,-85.7,18.9,2005-10-20 21:00:00,130.0,155.0,920.0,AL252005,2005-10-20 21:00:00,2005289N18282,18.8,-85.6,130,921
ATLN,200525L,-86.4,20.1,2005-10-21 12:00:00,125.0,155.0,929.0,AL252005,2005-10-21 12:00:00,2005289N18282,20.1,-86.4,125,929
ATLN,200525L,-86.6,20.2,2005-10-21 15:00:00,122.0,155.0,928.0,AL252005,2005-10-21 15:00:00,2005289N18282,20.2,-86.6,123,928
ATLN,200525L,-86.7,20.3,2005-10-21 18:00:00,120.0,155.0,926.0,AL252005,2005-10-21 18:00:00,2005289N18282,20.3,-86.7,120,926
ATLN,200525L,-86.8,20.5,2005-10-21 21:00:00,120.0,155.0,928.0,AL252005,2005-10-21 21:00:00,2005289N18282,20.6,-86.8,128,927
ATLN,200525L,-87.1,21.0,2005-10-22 12:00:00,100.0,155.0,947.0,AL252005,2005-10-22 12:00:00,2005289N18282,21.0,-87.1,100,947
ATLN,200525L,-87.1,21.1,2005-10-22 15:00:00,92.0,155.0,952.0,AL252005,2005-10-22 15:00:00,2005289N18282,21.1,-87.1,93,953
ATLN,200525L,-87.1,21.3,2005-10-22 18:00:00,85.0,155.0,958.0,AL252005,2005-10-22 18:00:00,2005289N18282,21.3,-87.1,85,958
ATLN,200525L,-87.0,21.5,2005-10-22 21:00:00,85.0,155.0,959.0,AL252005,2005-10-22 21:00:00,2005289N18282,21.5,-87.1,85,959
ATLN,200525L,-86.1,22.4,2005-10-23 12:00:00,85.0,175.0,961.0,AL252005,2005-10-23 12:00:00,2005289N18282,22.4,-86.1,85,961
ATLN,200525L,-85.8,22.8,2005-10-23 15:00:00,88.0,175.0,962.0,AL252005,2005-10-23 15:00:00,2005289N18282,22.7,-85.8,88,962
ATLN,200525L,-85.4,23.1,2005-10-23 18:00:00,90.0,175.0,963.0,AL252005,2005-10-23 18:00:00,2005289N18282,23.1,-85.4,90,963
ATLN,200525L,-84.8,23.6,2005-10-23 21:00:00,92.0,175.0,960.0,AL252005,2005-10-23 21:00:00,2005289N18282,23.5,-84.9,93,961
ATLN,200525L,-81.0,26.2,2005-10-24 12:00:00,95.0,193.8,950.0,AL252005,2005-10-24 12:00:00,2005289N18282,26.2,-81.0,95,950
ATLN,200525L,-79.9,27.1,2005-10-24 15:00:00,100.0,193.8,952.0,AL252005,2005-10-24 15:00:00,2005289N18282,27.0,-79.9,100,953
ATLN,200525L,-78.8,28.0,2005-10-24 18:00:00,105.0,193.8,955.0,AL252005,2005-10-24 18:00:00,2005289N18282,28.0,-78.8,105,955
ATLN,200525L,-77.4,29.1,2005-10-24 21:00:00,108.0,200.0,955.0,AL252005,2005-10-24 21:00:00,2005289N18282,28.9,-77.5,108,955
ATLN,200525L,-67.9,36.8,2005-10-25 12:00:00,90.0,262.5,970.0,AL252005,2005-10-25 12:00:00,2005289N18282,36.8,-67.9,90,970
ATLN,200525L,-65.7,38.6,2005-10-25 15:00:00,82.0,262.5,973.0,AL252005,2005-10-25 15:00:00,2005289N18282,38.8,-65.7,83,973
ATLN,200525L,-63.5,40.5,2005-10-25 18:00:00,75.0,262.5,976.0,AL252005,2005-10-25 18:00:00,2005289N18282,40.5,-63.5,75,976
ATLN,200525L,-61.8,41.5,2005-10-25 21:00:00,68.0,262.5,977.0,AL252005,2005-10-25 21:00:00,2005289N18282,41.7,-61.6,68,977
ATLN,200525L,-55.0,45.0,2005-10-26 12:00:00,50.0,262.5,986.0,AL252005,2005-10-26 12:00:00,2005289N18282,45.0,-55.0,50,986
ATLN,200525L,-53.5,45.2,2005-10-26 15:00:00,45.0,262.5,988.0,AL252005,2005-10-26 15:00:00,2005289N18282,45.3,-53.6,45,988
ATLN,200525L,-52.0,45.5,2005-10-26 18:00:00,40.0,262.5,990.0,AL252005,2005-10-26 18:00:00,2005289N18282,45.5,-52.0,40,990
ATLN,200526L,-67.5,15.8,2005-10-22 12:00:00,30.0,0.0,1007.0,AL262005,2005-10-22 12:00:00,2005296N16293,15.8,-67.5,30,1007
ATLN,200526L,-68.0,16.1,2005-10-22 15:00:00,32.0,10.0,1006.0,AL262005,2005-10-22 15:00:00,2005296N16293,16.1,-68.0,33,1006
ATLN,200526L,-68.5,16.5,2005-10-22 18:00:00,35.0,20.0,1005.0,AL262005,2005-10-22 18:00:00,2005296N16293,16.5,-68.5,35,1005
ATLN,200526L,-69.0,16.9,2005-10-22 21:00:00,40.0,26.2,1002.0,AL262005,2005-10-22 21:00:00,2005296N16293,16.9,-69.1,40,1003
ATLN,200526L,-72.2,18.6,2005-10-23 12:00:00,35.0,12.5,1002.0,AL262005,2005-10-23 12:00:00,2005296N16293,18.6,-72.2,35,1002
ATLN,200526L,-72.5,19.2,2005-10-23 15:00:00,32.0,6.2,1003.0,AL262005,2005-10-23 15:00:00,2005296N16293,19.1,-72.7,33,1003
ATLN,200526L,-72.7,19.8,2005-10-23 18:00:00,30.0,0.0,1004.0,AL262005,2005-10-23 18:00:00,2005296N16293,19.8,-72.7,30,1004
ATLN,200526L,-72.8,20.7,2005-10-23 21:00:00,30.0,0.0,1004.0,AL262005,2005-10-23 21:00:00,2005296N16293,20.6,-72.8,30,1004
ATLN,200526L,-72.4,25.1,2005-10-24 12:00:00,30.0,0.0,1004.0,AL262005,2005-10-24 12:00:00,2005296N16293,25.1,-72.4,30,1004
ATLN,200526L,-71.6,26.5,2005-10-24 15:00:00,30.0,0.0,1004.0,AL262005,2005-10-24 15:00:00,2005296N16293,26.4,-71.7,30,1004
ATLN,200526L,-70.8,27.9,2005-10-24 18:00:00,30.0,0.0,1004.0,AL262005,2005-10-24 18:00:00,2005296N16293,27.9,-70.8,30,1004
ATLN,200527L,-80.9,10.4,2005-10-26 18:00:00,30.0,0.0,1007.0,AL272005,2005-10-26 18:00:00,2005300N10279,10.4,-80.9,30,1007
ATLN,200527L,-81.0,10.6,2005-10-26 21:00:00,30.0,0.0,1007.0,AL272005,2005-10-26 21:00:00,2005300N10279,10.6,-81.0,30,1007
ATLN,200527L,-81.3,11.3,2005-10-27 12:00:00,45.0,32.5,1000.0,AL272005,2005-10-27 12:00:00,2005300N10279,11.3,-81.3,45,1000
ATLN,200527L,-81.3,11.4,2005-10-27 15:00:00,48.0,32.5,998.0,AL272005,2005-10-27 15:00:00,2005300N10279,11.4,-81.3,48,999
ATLN,200527L,-81.3,11.6,2005-10-27 18:00:00,50.0,32.5,997.0,AL272005,2005-10-27 18:00:00,2005300N10279,11.6,-81.3,50,997
ATLN,200527L,-81.2,11.8,2005-10-27 21:00:00,50.0,32.5,996.0,AL272005,2005-10-27 21:00:00,2005300N10279,11.7,-81.3,50,996
ATLN,200527L,-81.0,12.8,2005-10-28 12:00:00,50.0,32.5,993.0,AL272005,2005-10-28 12:00:00,2005300N10279,12.8,-81.0,50,993
ATLN,200527L,-81.0,13.0,2005-10-28 15:00:00,50.0,33.8,992.0,AL272005,2005-10-28 15:00:00,2005300N10279,13.0,-81.0,50,992
ATLN,200527L,-81.1,13.2,2005-10-28 18:00:00,50.0,35.0,991.0,AL272005,2005-10-28 18:00:00,2005300N10279,13.2,-81.1,50,991
ATLN,200527L,-81.2,13.3,2005-10-28 21:00:00,55.0,37.5,990.0,AL272005,2005-10-28 21:00:00,2005300N10279,13.3,-81.1,55,990
ATLN,200527L,-81.6,13.7,2005-10-29 12:00:00,75.0,50.0,982.0,AL272005,2005-10-29 12:00:00,2005300N10279,13.7,-81.6,75,982
ATLN,200527L,-81.8,13.7,2005-10-29 15:00:00,75.0,50.0,981.0,AL272005,2005-10-29 15:00:00,2005300N10279,13.7,-81.8,75,981
ATLN,200527L,-82.1,13.7,2005-10-29 18:00:00,75.0,50.0,980.0,AL272005,2005-10-29 18:00:00,2005300N10279,13.7,-82.1,75,980
ATLN,200527L,-82.3,13.6,2005-10-29 21:00:00,82.0,50.0,975.0,AL272005,2005-10-29 21:00:00,2005300N10279,13.7,-82.3,83,975
ATLN,200527L,-83.5,12.9,2005-10-30 12:00:00,90.0,50.0,970.0,AL272005,2005-10-30 12:00:00,2005300N10279,12.9,-83.5,90,970
ATLN,200527L,-83.8,12.8,2005-10-30 15:00:00,72.0,52.5,980.0,AL272005,2005-10-30 15:00:00,2005300N10279,12.8,-83.8,73,980
ATLN,200527L,-84.1,12.7,2005-10-30 18:00:00,55.0,55.0,990.0,AL272005,2005-10-30 18:00:00,2005300N10279,12.7,-84.1,55,990
ATLN,200527L,-84.5,12.7,2005-10-30 21:00:00,38.0,27.5,995.0,AL272005,2005-10-30 21:00:00,2005300N10279,12.7,-84.5,38,995
ATLN,200528L,-63.4,13.8,2005-11-14 12:00:00,30.0,0.0,1006.0,AL282005,2005-11-14 12:00:00,2005318N13298,13.8,-63.4,30,1006
ATLN,200528L,-63.8,13.9,2005-11-14 15:00:00,30.0,0.0,1006.0,AL282005,2005-11-14 15:00:00,2005318N13298,14.0,-63.8,30,1006
ATLN,200528L,-64.2,14.1,2005-11-14 18:00:00,30.0,0.0,1005.0,AL282005,2005-11-14 18:00:00,2005318N13298,14.1,-64.2,30,1005
ATLN,200528L,-64.6,14.1,2005-11-14 21:00:00,30.0,0.0,1004.0,AL282005,2005-11-14 21:00:00,2005318N13298,14.2,-64.6,30,1005
ATLN,200528L,-67.1,14.4,2005-11-15 12:00:00,35.0,10.0,1004.0,AL282005,2005-11-15 12:00:00,2005318N13298,14.4,-67.1,35,1004
ATLN,200528L,-67.8,14.6,2005-11-15 15:00:00,32.0,5.0,1004.0,AL282005,2005-11-15 15:00:00,2005318N13298,14.5,-67.7,33,1005
